"CustomerID","Recency","Frequency","Monetary","R_score","F_score","M_score","RFM_Score","Segment"
15925,26589,1,207.15,1,2,1,"121","Others"
15930,12230,1,426.63,3,2,2,"322","Others"
15932,862,8,2495.87,5,5,5,"555","Best Customers"
15933,4278,3,1107.46,4,4,4,"444","Best Customers"
15935,31456,2,416.86,1,3,2,"132","Others"
15937,11695,1,145.35,3,2,1,"321","Others"
15938,17751,5,404.58,2,4,2,"242","At Risk"
15939,15346,15,6115.01,2,5,5,"255","At Risk"
15940,38672,1,35.8,1,2,1,"121","Others"
15942,19898,1,337.44,2,2,2,"222","Others"
15944,35675,1,325.1,1,2,2,"122","Others"
15945,43539,1,181,1,2,1,"121","Others"
15947,14426,1,1708.24,2,2,4,"224","Others"
15948,1480,2,955.24,5,3,4,"534","Loyal Customers"
15949,3480,2,364.72,4,3,2,"432","Others"
15950,6584,4,1765.51,4,4,4,"444","Best Customers"
15951,1687,2,708.22,5,3,3,"533","Loyal Customers"
15952,6968,4,806.57,3,4,3,"343","Loyal Customers"
15953,2964,8,1659.38,4,5,4,"454","Best Customers"
15955,5006,14,4416.26,4,5,5,"455","Best Customers"
15957,6536,1,428.89,4,2,2,"422","Recent but Infrequent"
15958,13265,1,104.35,2,2,1,"221","Others"
15963,4109,2,470.76,4,3,2,"432","Others"
15965,3500,4,845.64,4,4,3,"443","Loyal Customers"
15967,4736,2,418.83,4,3,2,"432","Others"
15969,529,3,666.1,5,4,3,"543","Loyal Customers"
15970,38060,1,314.1,1,2,2,"122","Others"
15971,3577,12,4199.85,4,5,5,"455","Best Customers"
15973,43827,1,307.82,1,2,2,"122","Others"
15974,8041,7,3442.15,3,5,5,"355","Loyal Customers"
15975,14483,1,371.01,2,2,2,"222","Others"
15976,23387,2,430.94,2,3,2,"232","Others"
15977,3560,2,1054.73,4,3,4,"434","Loyal Customers"
15978,13486,1,1098.78,2,2,4,"224","Others"
15980,15276,3,2398.86,2,4,5,"245","At Risk"
15981,5217,8,3408.48,4,5,5,"455","Best Customers"
15983,4479,4,1475.02,4,4,4,"444","Best Customers"
15984,479,10,2837.67,5,5,5,"555","Best Customers"
15985,18866,2,1142.42,2,3,4,"234","Others"
15986,6204,1,168.12,4,2,1,"421","Recent but Infrequent"
15987,2594,7,1451.28,5,5,4,"554","Best Customers"
15988,4065,1,158.03,4,2,1,"421","Recent but Infrequent"
15990,8677,2,792.11,3,3,3,"333","Loyal Customers"
15992,815,1,41.99,5,2,1,"521","Recent but Infrequent"
15993,1640,7,2797.57,5,5,5,"555","Best Customers"
15994,10312,1,427.07,3,2,2,"322","Others"
15996,15149,6,1060.68,2,5,4,"254","At Risk"
15998,7347,5,3089.97,3,4,5,"345","Loyal Customers"
16000,477,3,12393.7,5,4,5,"545","Best Customers"
16003,6087,5,2735.37,4,4,5,"445","Best Customers"
16005,2641,4,615.39,5,4,3,"543","Loyal Customers"
16006,28620,1,101.4,1,2,1,"121","Others"
16007,9307,4,1701.94,3,4,4,"344","Loyal Customers"
16008,4938,3,478.78,4,4,2,"442","Others"
16009,4487,4,992.71,4,4,4,"444","Best Customers"
16010,32267,3,407.5,1,4,2,"142","At Risk"
16011,1469,16,3362.71,5,5,5,"555","Best Customers"
16012,7078,3,1415.29,3,4,4,"344","Loyal Customers"
16013,824,47,37130.6,5,5,5,"555","Best Customers"
16014,7570,3,662.38,3,4,3,"343","Loyal Customers"
16015,816,3,705.39,5,4,3,"543","Loyal Customers"
16016,627,8,1508.76,5,5,4,"554","Best Customers"
16017,9295,1,211.88,3,2,1,"321","Others"
16018,8009,2,408.9,3,3,2,"332","Others"
16019,9207,9,3786.24,3,5,5,"355","Loyal Customers"
16020,3436,3,851.01,4,4,3,"443","Loyal Customers"
16022,33924,1,628.28,1,2,3,"123","Others"
16023,9043,3,719.81,3,4,3,"343","Loyal Customers"
16024,2646,1,251.24,5,2,2,"522","Recent but Infrequent"
16025,6011,1,439.66,4,2,2,"422","Recent but Infrequent"
16026,8521,1,236.09,3,2,1,"321","Others"
16027,15479,6,934.62,2,5,4,"254","At Risk"
16029,7813,63,81024.84,3,5,5,"355","Loyal Customers"
16030,38493,1,331.24,1,2,2,"122","Others"
16031,15554,2,548.94,2,3,3,"233","Others"
16033,1105,20,8816.4,5,5,5,"555","Best Customers"
16034,26621,3,437.7,1,4,2,"142","At Risk"
16036,14996,2,758.92,2,3,3,"233","Others"
16037,35033,3,855.02,1,4,3,"143","At Risk"
16038,1326,3,471.78,5,4,2,"542","Big Spenders (New)"
16040,11919,3,1313.55,3,4,4,"344","Loyal Customers"
16041,6291,3,3166.4,4,4,5,"445","Best Customers"
16042,4478,5,1197.27,4,4,4,"444","Best Customers"
16043,7550,4,773.99,3,4,3,"343","Loyal Customers"
16045,18419,4,1340.7,2,4,4,"244","At Risk"
16048,45019,2,256.44,1,3,2,"132","Others"
16049,8218,3,1111.79,3,4,4,"344","Loyal Customers"
16050,24314,1,137.9,2,2,1,"221","Others"
16052,10299,1,362.06,3,2,2,"322","Others"
16053,6757,2,1511.95,4,3,4,"434","Loyal Customers"
16054,21332,1,783.9,2,2,3,"223","Others"
16055,30044,1,134.8,1,2,1,"121","Others"
16056,8861,1,664.85,3,2,3,"323","Others"
16057,3285,7,2263.12,4,5,5,"455","Best Customers"
16059,12020,6,1459.86,3,5,4,"354","Loyal Customers"
16062,1964,4,1153.62,5,4,4,"544","Best Customers"
16063,33897,1,335.32,1,2,2,"122","Others"
16065,43552,1,372.09,1,2,2,"122","Others"
16066,3358,5,1521.87,4,4,4,"444","Best Customers"
16070,4501,2,852.15,4,3,3,"433","Loyal Customers"
16071,8776,1,326.24,3,2,2,"322","Others"
16072,36677,1,584.32,1,2,3,"123","Others"
16073,37509,1,122.4,1,2,1,"121","Others"
16076,618,10,2234.73,5,5,5,"555","Best Customers"
16078,36359,1,79.2,1,2,1,"121","Others"
16079,3335,3,1352,4,4,4,"444","Best Customers"
16080,14384,2,217.16,2,3,1,"231","Others"
16081,10371,5,2806.9,3,4,5,"345","Loyal Customers"
16083,16715,2,1317.62,2,3,4,"234","Others"
16084,37767,1,436.18,1,2,2,"122","Others"
16085,4809,5,981.51,4,4,4,"444","Best Customers"
16086,10939,5,1121.39,3,4,4,"344","Loyal Customers"
16091,22224,2,315.06,2,3,2,"232","Others"
16092,18078,3,817.86,2,4,3,"243","At Risk"
16093,17168,1,17,2,2,1,"221","Others"
16094,2451,4,1078.23,5,4,4,"544","Best Customers"
16096,34523,1,320.62,1,2,2,"122","Others"
16097,31628,1,185.05,1,2,1,"121","Others"
16098,15101,7,2005.63,2,5,4,"254","At Risk"
16099,9520,3,731.9,3,4,3,"343","Loyal Customers"
16101,12561,1,1290.7,3,2,4,"324","Others"
16102,8309,3,1842.14,3,4,4,"344","Loyal Customers"
16103,1285,6,1429.64,5,5,4,"554","Best Customers"
16104,11379,1,302.36,3,2,2,"322","Others"
16105,32669,1,336.96,1,2,2,"122","Others"
16106,12012,1,108.38,3,2,1,"321","Others"
16107,3764,7,3204.16,4,5,5,"455","Best Customers"
16108,14525,1,842.5,2,2,3,"223","Others"
16109,29703,2,611.88,1,3,3,"133","Others"
16110,8884,3,1337.48,3,4,4,"344","Loyal Customers"
16112,21017,4,195.74,2,4,1,"241","At Risk"
16113,25341,1,161.38,1,2,1,"121","Others"
16114,23915,1,135.75,2,2,1,"221","Others"
16115,2026,8,1667.97,5,5,4,"554","Best Customers"
16116,28637,1,612.78,1,2,3,"123","Others"
16117,26116,1,232.21,1,2,1,"121","Others"
16119,1487,2,423.36,5,3,2,"532","Big Spenders (New)"
16120,10922,4,1309.14,3,4,4,"344","Loyal Customers"
16121,10548,2,867.11,3,3,3,"333","Loyal Customers"
16122,13032,4,684.42,2,4,3,"243","At Risk"
16123,9859,1,307.78,3,2,2,"322","Others"
16124,39347,1,249,1,2,1,"121","Others"
16125,43937,1,289.35,1,2,2,"122","Others"
16126,5900,4,6287.77,4,4,5,"445","Best Customers"
16127,8023,1,656.25,3,2,3,"323","Others"
16128,3733,5,1880.22,4,4,4,"444","Best Customers"
16131,9757,6,3506.54,3,5,5,"355","Loyal Customers"
16133,779,33,14589.04,5,5,5,"555","Best Customers"
16134,4427,2,618.09,4,3,3,"433","Loyal Customers"
16135,34227,1,517.55,1,2,3,"123","Others"
16136,11089,3,709.38,3,4,3,"343","Loyal Customers"
16139,3985,3,635.41,4,4,3,"443","Loyal Customers"
16140,11949,2,725.18,3,3,3,"333","Loyal Customers"
16141,15188,1,620.4,2,2,3,"223","Others"
16142,32855,1,535.34,1,2,3,"123","Others"
16143,650,6,2424.94,5,5,5,"555","Best Customers"
16144,32400,1,175.2,1,2,1,"121","Others"
16145,1645,11,3799.49,5,5,5,"555","Best Customers"
16146,22561,3,734.13,2,4,3,"243","At Risk"
16147,19893,1,375,2,2,2,"222","Others"
16148,37417,1,76.32,1,2,1,"121","Others"
16149,985,2,280.52,5,3,2,"532","Big Spenders (New)"
16150,8322,5,2053.02,3,4,5,"345","Loyal Customers"
16152,34903,1,1829.04,1,2,4,"124","Others"
16153,9404,5,1824.23,3,4,4,"344","Loyal Customers"
16156,1541,9,3122.04,5,5,5,"555","Best Customers"
16157,3212,3,656.69,4,4,3,"443","Loyal Customers"
16159,36068,1,348.2,1,2,2,"122","Others"
16160,11908,2,1025.44,3,3,4,"334","Loyal Customers"
16161,251,19,5575.56,5,5,5,"555","Best Customers"
16162,32919,1,37.4,1,2,1,"121","Others"
16163,30653,2,856.6,1,3,3,"133","Others"
16164,3531,3,822.48,4,4,3,"443","Loyal Customers"
16168,2177,27,3787.6,5,5,5,"555","Best Customers"
16169,1481,4,1822.97,5,4,4,"544","Best Customers"
16170,9653,6,1885.05,3,5,4,"354","Loyal Customers"
16171,10916,1,73.2,3,2,1,"321","Others"
16172,16001,5,1140.21,2,4,4,"244","At Risk"
16173,3221,6,1418.32,4,5,4,"454","Best Customers"
16174,19064,3,1009.55,2,4,4,"244","At Risk"
16175,15818,4,1037.59,2,4,4,"244","At Risk"
16177,9525,1,331.95,3,2,2,"322","Others"
16178,20509,1,197.9,2,2,1,"221","Others"
16179,11333,1,215.83,3,2,1,"321","Others"
16180,16573,8,10254.18,2,5,5,"255","At Risk"
16181,13058,1,305.54,2,2,2,"222","Others"
16182,12914,4,6617.65,2,4,5,"245","At Risk"
16183,12226,1,338.71,3,2,2,"322","Others"
16184,11664,6,1158.79,3,5,4,"354","Loyal Customers"
16185,3473,2,529.41,4,3,3,"433","Loyal Customers"
16186,4564,12,4006.94,4,5,5,"455","Best Customers"
16187,6634,15,6911.44,4,5,5,"455","Best Customers"
16188,8739,4,981.86,3,4,4,"344","Loyal Customers"
16189,3203,2,215.48,4,3,1,"431","Others"
16190,8179,1,215.08,3,2,1,"321","Others"
16191,519,13,5180.52,5,5,5,"555","Best Customers"
16193,31271,1,314.45,1,2,2,"122","Others"
16198,13387,1,400.681,2,2,2,"222","Others"
16200,910,2,1080.62,5,3,4,"534","Loyal Customers"
16201,606,4,1863.47,5,4,4,"544","Best Customers"
16202,42879,1,365.27,1,2,2,"122","Others"
16203,10788,4,592.9,3,4,3,"343","Loyal Customers"
16204,4803,1,405.71,4,2,2,"422","Recent but Infrequent"
16205,6395,4,761.38,4,4,3,"443","Loyal Customers"
16206,10327,4,537.06,3,4,3,"343","Loyal Customers"
16207,5336,1,394.38,4,2,2,"422","Recent but Infrequent"
16208,8757,2,664.26,3,3,3,"333","Loyal Customers"
16209,15265,5,2262.62,2,4,5,"245","At Risk"
16210,212,18,21086.3,5,5,5,"555","Best Customers"
16211,15261,1,547.02,2,2,3,"223","Others"
16212,4073,2,690.34,4,3,3,"433","Loyal Customers"
16213,13877,1,159,2,2,1,"221","Others"
16214,23852,3,1062.75,2,4,4,"244","At Risk"
16215,14205,1,242.35,2,2,1,"221","Others"
16216,34725,1,914.93,1,2,3,"123","Others"
16217,31122,2,304.25,1,3,2,"132","Others"
16218,6086,7,3084.68,4,5,5,"455","Best Customers"
16221,7417,3,864.86,3,4,3,"343","Loyal Customers"
16222,39480,1,846.72,1,2,3,"123","Others"
16224,10470,4,1295.3,3,4,4,"344","Loyal Customers"
16225,8827,5,1096.32,3,4,4,"344","Loyal Customers"
16226,27546,3,255.12,1,4,2,"142","At Risk"
16227,30174,1,314.22,1,2,2,"122","Others"
16229,14975,2,1010.6,2,3,4,"234","Others"
16230,26173,2,542.03,1,3,3,"133","Others"
16232,8581,4,990.88,3,4,4,"344","Loyal Customers"
16233,12590,3,536.68,3,4,3,"343","Loyal Customers"
16235,8263,5,867.31,3,4,3,"343","Loyal Customers"
16236,13723,1,432.2,2,2,2,"222","Others"
16239,10469,2,414.2,3,3,2,"332","Others"
16240,4997,2,3718.8,4,3,5,"435","Loyal Customers"
16241,2032,13,2607.87,5,5,5,"555","Best Customers"
16242,1484,7,3603.21,5,5,5,"555","Best Customers"
16243,6911,2,409.1,3,3,2,"332","Others"
16244,28701,2,1522.75,1,3,4,"134","Others"
16245,4942,3,1413.66,4,4,4,"444","Best Customers"
16247,23822,1,114.56,2,2,1,"221","Others"
16248,11374,1,152.94,3,2,1,"321","Others"
16249,10024,5,1800.07,3,4,4,"344","Loyal Customers"
16250,34052,2,389.44,1,3,2,"132","Others"
16253,12181,2,3683.86,3,3,5,"335","Loyal Customers"
16255,3339,8,2619.91,4,5,5,"455","Best Customers"
16256,34608,1,752.43,1,2,3,"123","Others"
16257,24618,1,46.95,2,2,1,"221","Others"
16258,8911,5,5203.51,3,4,5,"345","Loyal Customers"
16260,9648,1,1035.45,3,2,4,"324","Others"
16261,3493,4,746.83,4,4,3,"443","Loyal Customers"
16265,1720,9,5447,5,5,5,"555","Best Customers"
16266,13093,7,861.89,2,5,3,"253","At Risk"
16268,12581,2,667.65,3,3,3,"333","Loyal Customers"
16270,41859,1,1141.24,1,2,4,"124","Others"
16271,3158,4,1414.24,4,4,4,"444","Best Customers"
16272,18342,1,411.7,2,2,2,"222","Others"
16274,45018,1,357.95,1,2,2,"122","Others"
16275,26667,1,559.87,1,2,3,"123","Others"
16276,24626,1,810.6,2,2,3,"223","Others"
16278,16531,1,566.38,2,2,3,"223","Others"
16279,4246,3,1509.58,4,4,4,"444","Best Customers"
16281,12890,1,2062.06,2,2,5,"225","Others"
16282,41571,1,168.3,1,2,1,"121","Others"
16283,1168,5,1570.81,5,4,4,"544","Best Customers"
16284,6435,2,823.97,4,3,3,"433","Loyal Customers"
16287,23793,1,142.5,2,2,1,"221","Others"
16292,18695,1,302.25,2,2,2,"222","Others"
16293,4429,10,2248.99,4,5,5,"455","Best Customers"
16295,2063,4,1328.55,5,4,4,"544","Best Customers"
16297,34906,1,301.9,1,2,2,"122","Others"
16298,4592,3,598.2,4,4,3,"443","Loyal Customers"
16302,19135,1,233.22,2,2,1,"221","Others"
16303,5440,3,5360.63,4,4,5,"445","Best Customers"
16305,20545,1,361.22,2,2,2,"222","Others"
16306,29014,6,632.27,1,5,3,"153","At Risk"
16308,7592,4,2560,3,4,5,"345","Loyal Customers"
16309,17046,2,706.57,2,3,3,"233","Others"
16311,3776,2,616.26,4,3,3,"433","Loyal Customers"
16313,682,2,274.15,5,3,2,"532","Big Spenders (New)"
16315,40572,1,226.37,1,2,1,"121","Others"
16316,11739,8,2938.91,3,5,5,"355","Loyal Customers"
16317,18416,3,1341.65,2,4,4,"244","At Risk"
16318,7096,1,328.15,3,2,2,"322","Others"
16319,29507,1,404.4,1,2,2,"122","Others"
16320,24088,2,1038.46,2,3,4,"234","Others"
16321,12892,5,373.65,2,4,2,"242","At Risk"
16322,158,2,326.75,5,3,2,"532","Big Spenders (New)"
16323,26636,1,207.5,1,2,1,"121","Others"
16324,19379,3,428.68,2,4,2,"242","At Risk"
16325,9267,3,594.24,3,4,3,"343","Loyal Customers"
16326,1202,14,3110.96,5,5,5,"555","Best Customers"
16327,2779,6,3844.22,5,5,5,"555","Best Customers"
16330,3607,3,251.91,4,4,2,"442","Others"
16332,5695,7,1593.2,4,5,4,"454","Best Customers"
16333,1344,22,26626.8,5,5,5,"555","Best Customers"
16337,7489,1,151.05,3,2,1,"321","Others"
16338,22562,1,214.8,2,2,1,"221","Others"
16339,36422,1,109.95,1,2,1,"121","Others"
16340,17245,1,549.07,2,2,3,"223","Others"
16341,5210,4,1971.87,4,4,4,"444","Best Customers"
16342,13397,4,322.41,2,4,2,"242","At Risk"
16343,3261,2,370.48,4,3,2,"432","Others"
16344,22693,1,101.1,2,2,1,"221","Others"
16345,8676,1,575.41,3,2,3,"323","Others"
16347,2441,2,887.65,5,3,3,"533","Loyal Customers"
16348,6677,7,1469.45,4,5,4,"454","Best Customers"
16349,36937,1,53.5,1,2,1,"121","Others"
16350,4231,4,1116.47,4,4,4,"444","Best Customers"
16351,40837,1,153.9,1,2,1,"121","Others"
16352,3749,2,494.44,4,3,3,"433","Loyal Customers"
16353,702,23,6675.71,5,5,5,"555","Best Customers"
16354,11406,2,395.8,3,3,2,"332","Others"
16356,26800,3,211.77,1,4,1,"141","At Risk"
16357,6848,3,658.88,4,4,3,"443","Loyal Customers"
16358,167,4,2027.5,5,4,4,"544","Best Customers"
16359,1215,9,1750.92,5,5,4,"554","Best Customers"
16360,955,6,3512.53,5,5,5,"555","Best Customers"
16361,1920,4,896.66,5,4,3,"543","Loyal Customers"
16362,6714,5,734.77,4,4,3,"443","Loyal Customers"
16363,10125,1,109.36,3,2,1,"321","Others"
16364,2486,2,707.04,5,3,3,"533","Loyal Customers"
16365,3729,9,1540.42,4,5,4,"454","Best Customers"
16366,3990,1,327.3,4,2,2,"422","Recent but Infrequent"
16367,7544,2,804.49,3,3,3,"333","Loyal Customers"
16368,5689,1,302.48,4,2,2,"422","Recent but Infrequent"
16369,3802,3,1553.66,4,4,4,"444","Best Customers"
16370,14402,4,1320.56,2,4,4,"244","At Risk"
16372,6898,2,367.93,3,3,2,"332","Others"
16374,12054,2,473.03,3,3,2,"332","Others"
16376,1582,2,987.01,5,3,4,"534","Loyal Customers"
16377,34724,1,676.2,1,2,3,"123","Others"
16378,32456,3,362.95,1,4,2,"142","At Risk"
16379,900,4,2157.4,5,4,5,"545","Best Customers"
16380,11345,1,1780.59,3,2,4,"324","Others"
16383,13286,2,668.36,2,3,3,"233","Others"
16384,15351,2,584.5,2,3,3,"233","Others"
16385,11175,3,555.89,3,4,3,"343","Loyal Customers"
16386,5731,2,317.2,4,3,2,"432","Others"
16387,39855,1,94.36,1,2,1,"121","Others"
16389,10113,4,1382.07,3,4,4,"344","Loyal Customers"
16392,34952,1,221.19,1,2,1,"121","Others"
16393,2425,12,2739.51,5,5,5,"555","Best Customers"
16394,10462,5,1555.34,3,4,4,"344","Loyal Customers"
16395,11183,5,1486.9,3,4,4,"344","Loyal Customers"
16398,22082,2,1705.8,2,3,4,"234","Others"
16399,3992,2,408.57,4,3,2,"432","Others"
16400,15850,1,303.93,2,2,2,"222","Others"
16401,2782,11,3785.58,5,5,5,"555","Best Customers"
16402,34531,2,299.6,1,3,2,"132","Others"
16403,38872,1,177.5,1,2,1,"121","Others"
16404,12448,1,443.05,3,2,2,"322","Others"
16405,37964,2,167.25,1,3,1,"131","Others"
16406,3891,1,163.07,4,2,1,"421","Recent but Infrequent"
16407,2736,10,2126.93,5,5,5,"555","Best Customers"
16409,7279,5,2028.88,3,4,4,"344","Loyal Customers"
16411,4066,2,214.65,4,3,1,"431","Others"
16412,10169,1,151.83,3,2,1,"321","Others"
16413,10390,1,262.2,3,2,2,"322","Others"
16414,4441,2,126.25,4,3,1,"431","Others"
16415,8707,1,210.35,3,2,1,"321","Others"
16416,5617,3,1051.4,4,4,4,"444","Best Customers"
16418,8728,3,675.27,3,4,3,"343","Loyal Customers"
16419,17755,6,972.23,2,5,4,"254","At Risk"
16422,3552,51,34684.4,4,5,5,"455","Best Customers"
16423,5208,1,346.12,4,2,2,"422","Recent but Infrequent"
16424,26345,1,133.56,1,2,1,"121","Others"
16425,37977,1,302.7,1,2,2,"122","Others"
16426,1294,9,1663.23,5,5,4,"554","Best Customers"
16427,34343,2,241.06,1,3,1,"131","Others"
16429,17102,1,284.55,2,2,2,"222","Others"
16430,10524,1,300.85,3,2,2,"322","Others"
16431,28936,3,642.81,1,4,3,"143","At Risk"
16432,11737,1,287.4,3,2,2,"322","Others"
16433,5698,1,184.26,4,2,1,"421","Recent but Infrequent"
16434,5932,7,1522.25,4,5,4,"454","Best Customers"
16438,1194,5,798.35,5,4,3,"543","Loyal Customers"
16440,1399,5,3640.67,5,4,5,"545","Best Customers"
16441,12191,2,381.2,3,3,2,"332","Others"
16442,277,3,616.79,5,4,3,"543","Loyal Customers"
16444,9104,4,654.67,3,4,3,"343","Loyal Customers"
16445,6910,1,230.51,3,2,1,"321","Others"
16446,104,2,168472.5,5,3,5,"535","Loyal Customers"
16447,20122,1,259.01,2,2,2,"222","Others"
16448,26903,1,188.89,1,2,1,"121","Others"
16449,26879,2,707.69,1,3,3,"133","Others"
16450,21699,1,311.92,2,2,2,"222","Others"
16451,15107,1,266.97,2,2,2,"222","Others"
16454,8755,2,6.9,3,3,1,"331","Others"
16455,11485,7,1841.18,3,5,4,"354","Loyal Customers"
16456,16443,5,2158.37,2,4,5,"245","At Risk"
16457,29620,1,208.36,1,2,1,"121","Others"
16458,573,18,3482.74,5,5,5,"555","Best Customers"
16460,5702,3,814.72,4,4,3,"443","Loyal Customers"
16461,24708,1,151.42,2,2,1,"221","Others"
16462,13191,3,136,2,4,1,"241","At Risk"
16463,4263,4,1422.4,4,4,4,"444","Best Customers"
16464,4097,3,1314.68,4,4,4,"444","Best Customers"
16466,6932,7,1603.46,3,5,4,"354","Loyal Customers"
16468,13257,1,74.9,2,2,1,"221","Others"
16469,4892,4,650.43,4,4,3,"443","Loyal Customers"
16470,9750,4,762.39,3,4,3,"343","Loyal Customers"
16471,35428,1,223.95,1,2,1,"121","Others"
16473,23323,3,316.11,2,4,2,"242","At Risk"
16474,1310,7,1871.5,5,5,4,"554","Best Customers"
16475,15157,4,544.3,2,4,3,"243","At Risk"
16477,11576,7,2494.46,3,5,5,"355","Loyal Customers"
16478,5235,3,331,4,4,2,"442","Others"
16479,2144,2,300.83,5,3,2,"532","Big Spenders (New)"
16480,13435,1,769.29,2,2,3,"223","Others"
16482,3119,1,220.62,4,2,1,"421","Recent but Infrequent"
16483,26495,1,139.35,1,2,1,"121","Others"
16484,24310,2,404.3,2,3,2,"232","Others"
16485,13483,1,363.65,2,2,2,"222","Others"
16488,6890,3,498.8,3,4,3,"343","Loyal Customers"
16491,9256,1,731.5,3,2,3,"323","Others"
16493,14007,4,1351.63,2,4,4,"244","At Risk"
16494,37427,1,826.53,1,2,3,"123","Others"
16495,679,3,684.41,5,4,3,"543","Loyal Customers"
16496,1646,3,1599.52,5,4,4,"544","Best Customers"
16497,9401,6,2965.69,3,5,5,"355","Loyal Customers"
16498,22853,2,100.97,2,3,1,"231","Others"
16499,42737,2,365.45,1,3,2,"132","Others"
16500,973,6,400.86,5,5,2,"552","Big Spenders (New)"
16503,17154,4,1431.93,2,4,4,"244","At Risk"
16504,5261,1,484.38,4,2,2,"422","Recent but Infrequent"
16505,6537,1,777.6,4,2,3,"423","Recent but Infrequent"
16506,4093,2,90.3,4,3,1,"431","Others"
16509,37492,1,363.7,1,2,2,"122","Others"
16510,44841,1,248.1,1,2,1,"121","Others"
16511,4420,3,950.26,4,4,4,"444","Best Customers"
16513,1031,4,874.59,5,4,3,"543","Loyal Customers"
16515,9919,5,1627.13,3,4,4,"344","Loyal Customers"
16516,6227,1,101.7,4,2,1,"421","Recent but Infrequent"
16517,35734,1,162.7,1,2,1,"121","Others"
16518,11348,2,484.32,3,3,2,"332","Others"
16519,5238,2,215.08,4,3,1,"431","Others"
16520,25943,3,1046.57,1,4,4,"144","At Risk"
16523,812,20,8595.85,5,5,5,"555","Best Customers"
16525,3367,25,12705.73,4,5,5,"455","Best Customers"
16526,23984,1,290.36,2,2,2,"222","Others"
16527,14231,1,228.06,2,2,1,"221","Others"
16528,686,1,244.41,5,2,1,"521","Recent but Infrequent"
16529,26191,1,455.25,1,2,2,"122","Others"
16531,4496,7,1244.59,4,5,4,"454","Best Customers"
16532,3735,3,6748.8,4,4,5,"445","Best Customers"
16533,4071,3,1095.56,4,4,4,"444","Best Customers"
16535,1061,1,593.75,5,2,3,"523","Recent but Infrequent"
16536,17654,1,548.97,2,2,3,"223","Others"
16539,583,4,1388.81,5,4,4,"544","Best Customers"
16542,10272,1,119.62,3,2,1,"321","Others"
16545,23293,1,339.3,2,2,2,"222","Others"
16546,36950,2,787.15,1,3,3,"133","Others"
16549,2117,10,4154.64,5,5,5,"555","Best Customers"
16550,17452,5,2298.97,2,4,5,"245","At Risk"
16551,16125,3,922.12,2,4,3,"243","At Risk"
16552,31998,2,379.73,1,3,2,"132","Others"
16553,23113,12,5719.82,2,5,5,"255","At Risk"
16554,8296,3,837.1,3,4,3,"343","Loyal Customers"
16555,7052,2,285.89,3,3,2,"332","Others"
16556,12126,7,3313.79,3,5,5,"355","Loyal Customers"
16557,5010,2,281.85,4,3,2,"432","Others"
16558,91,20,8338.49,5,5,5,"555","Best Customers"
16560,5656,2,841.41,4,3,3,"433","Loyal Customers"
16561,1187,2,511.12,5,3,3,"533","Loyal Customers"
16563,10227,1,1077.74,3,2,4,"324","Others"
16565,43235,1,173.7,1,2,1,"121","Others"
16566,2953,5,614.66,4,4,3,"443","Loyal Customers"
16567,26597,2,865.6,1,3,3,"133","Others"
16569,610,1,124.2,5,2,1,"521","Recent but Infrequent"
16570,2922,10,3738.4,5,5,5,"555","Best Customers"
16571,5643,3,1421.69,4,4,4,"444","Best Customers"
